time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-01-12T21:09:47.640Z,43.729,-105.242,0,3.2,ml,25,73,,0.86,rusms,rusms00004657,2022-06-09T21:13:13.458Z,"20 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2009-01-11T22:06:31.460Z,43.734,-105.241,0,3,ml,27,96.5,,0.75,rusms,rusms00004656,2022-06-09T21:13:13.449Z,"20 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2009-01-11T21:10:53.860Z,44.122,-105.212,0,3,ml,10,289.8,,0.82,rusms,rusms00004655,2022-06-09T21:13:13.440Z,"21 km SE of Sleepy Hollow, Wyoming",explosion,,,,,reviewed,us,us
2009-01-10T19:23:02.300Z,44.044,-105.327,0,3.1,ml,27,50.9,,1.19,rusms,rusms00004654,2022-06-09T21:13:13.429Z,"23 km SSE of Sleepy Hollow, Wyoming",explosion,,,,,reviewed,us,us
2009-01-10T17:02:37.090Z,43.733,-105.275,0,3,ml,33,75.8,,0.79,rusms,rusms00004653,2022-06-09T21:13:13.418Z,"17 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2009-01-07T21:08:19.150Z,43.527,-105.124,0,3.1,ml,20,168.1,,0.78,rusms,rusms00004651,2022-06-09T21:13:13.399Z,"38 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2009-01-07T20:01:36.790Z,43.525,-105.152,0,3.2,ml,25,100.3,,1.06,rusms,rusms00004650,2022-06-09T21:13:13.381Z,"37 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2009-01-06T18:37:49.160Z,44.4,-105.451,0,3,ml,22,48.3,,4.44,rusms,rusms00004649,2022-06-09T21:13:13.370Z,"Wyoming",explosion,,,,,reviewed,us,us
2009-01-02T19:00:47.610Z,43.743,-105.243,0,3,ml,33,51.4,,1.32,rusms,rusms00004648,2022-06-09T21:13:13.058Z,"20 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-12-31T18:01:42.620Z,43.342,-105.092,0,3.4,ml,34,52,,1.51,rusms,rusms00004647,2022-06-09T21:13:12.858Z,"50 km NW of Lance Creek, Wyoming",explosion,,,,,reviewed,us,us
2008-12-23T21:28:39.970Z,43.669,-105.232,0,3,ml,21,120.8,,0.94,rusms,rusms00004646,2022-06-09T21:13:12.852Z,"22 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-12-22T23:24:49.710Z,44.5,-105.439,0,2.8,ml,20,98.4,,1.09,rusms,rusms00004645,2022-06-09T21:13:12.843Z,"23 km NNE of Gillette, Wyoming",explosion,,,,,reviewed,us,us
2008-12-20T18:05:11.160Z,43.464,-105.045,0,3.1,ml,23,140.5,,1.33,rusms,rusms00004644,2022-06-09T21:13:12.833Z,"48 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-12-19T18:29:03.010Z,45.103,-106.707,0,3.1,ml,41,65.4,,1.22,rusms,rusms00004643,2022-06-09T21:13:12.824Z,"28 km SSW of Birney, Montana",explosion,,,,,reviewed,us,us
2008-12-13T22:38:58.950Z,43.68,-105.215,0,2.8,ml,22,75.8,,1.33,rusms,rusms00004642,2022-06-09T21:13:12.818Z,"23 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-12-08T19:07:25.870Z,43.461,-105.082,0,3.1,ml,35,134.7,,3.09,rusms,rusms00004641,2022-06-09T21:13:12.810Z,"46 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-12-07T19:12:33.490Z,43.705,-105.133,0,3.4,ml,56,52.3,,0.84,rusms,rusms00004640,2022-06-09T21:13:12.798Z,"29 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-12-06T22:00:20.730Z,43.591,-105.288,0,3.2,ml,35,50.8,,1.03,rusms,rusms00004639,2022-06-09T21:13:12.776Z,"24 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-12-06T21:07:11.580Z,43.74,-105.18,0,3,ml,16,74.2,,0.97,rusms,rusms00004638,2022-06-09T21:13:12.767Z,"25 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-12-06T19:11:36.930Z,43.797,-105.262,0,3.3,ml,58,50.7,,1.24,rusms,rusms00004637,2022-06-09T21:13:12.744Z,"19 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-12-01T20:06:51.750Z,43.793,-105.222,0,3.4,ml,54,51.6,,1.15,rusms,rusms00004636,2022-06-09T21:13:12.417Z,"22 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-11-24T00:54:17.210Z,38.921,-107.439,1,2.5,ml,11,79.2,,0.7,us,usp000gpas,2014-11-07T01:37:47.120Z,"14 km ENE of Paonia, Colorado",rock burst,,,,,reviewed,us,us
2008-11-22T20:09:58.090Z,38.901,-107.546,1,2.8,ml,16,66.6,,0.81,us,usp000gp7v,2014-11-07T01:37:46.804Z,"5 km NE of Paonia, Colorado",rock burst,,,,,reviewed,us,us
2008-11-20T08:56:08.640Z,38.922,-107.564,1,2.6,ml,18,64.6,,0.74,us,usp000gp3d,2014-11-07T01:37:46.267Z,"6 km NNE of Paonia, Colorado",rock burst,,,,,reviewed,us,us
2008-11-19T22:33:35.170Z,44.4095,-122.7855,15.049,2.5,md,4,168,0.153,0.19,uw,uw10761093,2016-07-22T23:35:12.210Z,"4 km WNW of Sweet Home, Oregon",explosion,4.978,4.03,0.04,4,reviewed,uw,uw
2008-11-14T16:50:09.560Z,43.731,-105.264,0,2.9,ml,17,121.1,,0.54,rusms,rusms00004635,2022-06-09T21:13:12.228Z,"18 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-11-12T21:32:07.060Z,43.738,-105.204,0,3.2,ml,25,51.7,,1.14,rusms,rusms00004634,2022-06-09T21:13:12.218Z,"23 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-11-11T22:18:39.210Z,43.781,-105.215,0,3.1,ml,18,123.9,,0.59,rusms,rusms00004633,2022-06-09T21:13:12.208Z,"22 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-11-09T21:13:27.540Z,43.636,-105.264,0,3.2,ml,43,76.2,,0.81,rusms,rusms00004632,2022-06-09T21:13:12.191Z,"22 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-11-07T20:09:33.150Z,43.492,-105.021,0,3.1,ml,21,89.6,,0.94,rusms,rusms00004631,2022-06-09T21:13:12.182Z,"47 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-11-07T19:07:37.660Z,43.793,-105.233,0,3.2,ml,48,42.9,,1.17,rusms,rusms00004630,2022-06-09T21:13:12.166Z,"21 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-11-07T18:37:40.770Z,43.737,-105.268,0,2.9,ml,32,51.2,,0.99,rusms,rusms00004629,2022-06-09T21:13:12.153Z,"18 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-11-05T23:19:25.370Z,46.6388333,-120.5338333,0.351,2.8,md,29,40,0.1124,0.38,uw,uw10755463,2016-07-22T23:34:37.460Z,"1 km S of Selah, Washington",explosion,0.795,1.11,0.1,6,reviewed,uw,uw
2008-11-04T21:04:56.690Z,43.659,-105.055,0,3.1,ml,19,221.7,,0.93,rusms,rusms00004628,2022-06-09T21:13:12.137Z,"36 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-11-02T20:59:43.090Z,43.797,-105.255,0,3.2,ml,31,51.4,,1.08,rusms,rusms00004627,2022-06-09T21:13:11.802Z,"19 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-10-28T15:58:37.010Z,43.701,-105.205,0,3.2,ml,25,75.2,,0.86,rusms,rusms00004626,2022-06-09T21:13:11.612Z,"23 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-10-27T23:04:31.510Z,43.54,-105.246,0,3,ml,32,80.2,,0.93,rusms,rusms00004625,2022-06-09T21:13:11.601Z,"30 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-10-15T02:07:14.910Z,19.4146667,-155.2733333,-0.756,2.51,ml,12,153,0.01796,0.11,hv,hv5667547,2020-03-31T20:13:58.700Z,"5 km SW of Volcano, Hawaii",quarry blast,0.22,0.32,0.03,2,reviewed,hv,hv
2008-10-14T19:41:21.880Z,44.127,-105.412,0,2.9,ml,17,50.8,,1.8,rusms,rusms00004624,2022-06-09T21:13:11.596Z,"11 km SSE of Antelope Valley-Crestview, Wyoming",explosion,,,,,reviewed,us,us
2008-10-12T20:24:11.630Z,43.808,-105.219,0,3.2,ml,22,69.9,,0.81,rusms,rusms00004623,2022-06-09T21:13:11.584Z,"22 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-10-09T18:05:10.070Z,43.715,-105.23,0,3.1,ml,24,73.9,,0.8,rusms,rusms00004622,2022-06-09T21:13:11.577Z,"Wyoming",explosion,,,,,reviewed,us,us
2008-10-08T18:05:01.510Z,43.727,-105.243,0,3.4,ml,23,73,,0.81,rusms,rusms00004621,2022-06-09T21:13:11.567Z,"20 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-10-07T22:42:21.200Z,38.811,-107.682,1,2.7,ml,15,90.7,,1.13,us,usp000gjns,2014-11-07T01:37:25.022Z,"3 km ENE of Hotchkiss, Colorado",rock burst,,,,,reviewed,us,us
2008-10-06T20:08:30.860Z,43.782,-105.235,0,3.2,ml,38,70.7,,0.83,rusms,rusms00004620,2022-06-09T21:13:11.554Z,"20 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-10-05T20:33:39.390Z,43.744,-105.249,0,3.2,ml,36,51.3,,0.71,rusms,rusms00004619,2022-06-09T21:13:11.539Z,"19 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-10-04T21:33:37.210Z,43.792,-105.194,0,3,ml,29,71.3,,1.11,rusms,rusms00004618,2022-06-09T21:13:11.525Z,"24 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-10-04T20:06:06.580Z,43.783,-105.253,0,3.1,ml,36,52.6,,0.86,rusms,rusms00004617,2022-06-09T21:13:11.509Z,"19 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-10-04T18:51:28.550Z,43.709,-105.233,0,3,ml,34,51.4,,0.95,rusms,rusms00004616,2022-06-09T21:13:11.494Z,"21 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-10-03T21:27:45.750Z,43.681,-105.208,0,3.1,ml,28,76,,0.82,rusms,rusms00004615,2022-06-09T21:13:11.477Z,"24 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-10-01T20:01:17.320Z,43.721,-105.264,0,3.4,ml,18,109.4,,0.72,rusms,rusms00004614,2022-06-09T21:13:11.169Z,"18 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-09-28T20:07:11.960Z,43.737,-105.212,0,3.4,ml,51,51.7,,0.93,rusms,rusms00004613,2022-06-09T21:13:10.973Z,"22 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-09-28T11:27:42.170Z,38.825,-107.475,1,2.5,ml,15,78.5,,1.35,us,usp000ghvu,2014-11-07T01:37:16.002Z,"11 km ESE of Paonia, Colorado",rock burst,,,,,reviewed,us,us
2008-09-24T18:31:58.610Z,43.712,-105.262,0,3.2,ml,30,118.5,,1.12,rusms,rusms00004612,2022-06-09T21:13:10.966Z,"Wyoming",explosion,,,,,reviewed,us,us
2008-09-23T19:59:02.970Z,43.822,-105.242,0,3.2,ml,44,51.5,,0.83,rusms,rusms00004611,2022-06-09T21:13:10.956Z,"21 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-09-19T18:07:36.720Z,43.73,-105.234,0,3.4,ml,51,51.5,,0.81,rusms,rusms00004610,2022-06-09T21:13:10.941Z,"20 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-09-17T18:01:03.300Z,43.783,-105.2,0,3.1,ml,31,71.6,,0.81,rusms,rusms00004609,2022-06-09T21:13:10.929Z,"23 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-09-14T19:50:00.990Z,43.621,-105.245,0,3,ml,23,77.3,,1,rusms,rusms00004608,2022-06-09T21:13:10.921Z,"24 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-09-13T18:04:05.520Z,43.813,-105.241,0,3,ml,39,51.5,,0.7,rusms,rusms00004607,2022-06-09T21:13:10.908Z,"Wyoming",explosion,,,,,reviewed,us,us
2008-09-09T00:08:12.010Z,43.787,-105.195,0,2.9,ml,31,51.9,,0.75,rusms,rusms00004606,2022-06-09T21:13:10.881Z,"24 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-09-06T22:56:21.150Z,43.698,-105.242,0,2.5,ml,8,120.2,,1.32,rusms,rusms00004605,2022-06-09T21:13:10.874Z,"20 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-09-06T22:09:00.630Z,38.896,-107.454,1,2.8,ml,25,69.1,,1.22,us,usp000ggjh,2014-11-07T01:37:08.500Z,"12 km ENE of Paonia, Colorado",rock burst,,,,,reviewed,us,us
2008-09-03T18:01:30.790Z,43.804,-105.223,0,3.2,ml,36,51.6,,0.9,rusms,rusms00004604,2022-06-09T21:13:10.555Z,"22 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-09-02T18:59:50.120Z,45.5765,-121.5858333,-1.271,2.5,md,7,126,0.1314,0.22,uw,uw10745453,2016-07-22T23:28:39.880Z,"4 km NNW of Mount Hood, Oregon",explosion,0.134,1.64,0.04,4,reviewed,uw,uw
2008-08-28T23:52:37.290Z,45.6313333,-120.7461667,-0.758,2.9,md,12,93,0.1181,0.18,uw,uw10754033,2016-07-22T23:28:33.470Z,"5 km NW of Wasco, Oregon",explosion,,,0.04,6,reviewed,uw,uw
2008-08-25T22:32:41.160Z,43.705,-105.261,0,3,ml,25,73.5,,1.24,rusms,rusms00004603,2022-06-09T21:13:10.364Z,"19 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-08-22T23:49:22.050Z,43.787,-105.234,0,3.2,ml,51,50.8,,0.67,rusms,rusms00004602,2022-06-09T21:13:10.347Z,"21 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-08-21T23:31:59.700Z,43.766,-105.214,0,3.1,ml,29,100.7,,0.91,rusms,rusms00004601,2022-06-09T21:13:10.330Z,"22 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-08-20T22:36:32.390Z,43.829,-105.278,0,3.1,ml,37,93.8,,0.94,rusms,rusms00004600,2022-06-09T21:13:10.314Z,"19 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-08-19T19:14:02.620Z,46.6493333,-120.5126667,-0.639,2.7,md,20,64,0.1235,0.39,uw,uw10752148,2016-07-22T23:28:10.640Z,"1 km ESE of Selah, Washington",explosion,0.113,0.63,0.05,6,reviewed,uw,uw
2008-08-17T18:12:43.540Z,43.743,-105.239,0,3.3,ml,33,51.4,,0.69,rusms,rusms00004599,2022-06-09T21:13:10.303Z,"20 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-08-07T20:13:39.410Z,43.81,-105.317,0,3.3,ml,46,50.8,,1.21,rusms,rusms00004598,2022-06-09T21:13:10.281Z,"15 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-08-02T21:49:25.210Z,43.533,-105.247,0,3.1,ml,26,67.8,,1.34,rusms,rusms00004597,2022-06-09T21:13:10.267Z,"31 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-08-01T18:06:17.750Z,43.838,-105.274,0,3.4,ml,43,51.2,,1.06,rusms,rusms00004596,2022-06-09T21:13:09.932Z,"20 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-07-29T22:10:46.590Z,45.637,-120.6153333,4.172,2.7,md,24,78,0.1671,0.23,uw,uw10753138,2016-07-22T23:27:21.120Z,"8 km NE of Wasco, Oregon",explosion,0.679,1.09,0.04,7,reviewed,uw,uw
2008-07-23T21:49:24.720Z,45.369,-106.578,0,2.6,ml,13,113.2,,0.83,rusms,rusms00004595,2022-06-09T21:13:09.737Z,"7 km NW of Birney, Montana",explosion,,,,,reviewed,us,us
2008-07-23T20:49:40.979Z,58.3475,-133.4935,0,2.5,ml,,,,0.64,ak,ak0089fddekx,2019-02-13T09:35:58.087Z,"54 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-23T20:45:03.066Z,58.3356,-133.589,0,2.7,ml,,,,0.67,ak,ak0089fdcgsi,2019-02-13T09:35:58.450Z,"48 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-23T09:13:49.038Z,58.3439,-133.5062,0,2.6,ml,,,,0.61,ak,ak0089f6lxrr,2019-02-13T09:35:54.713Z,"53 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-23T04:32:12.516Z,58.337,-133.4437,0,2.8,ml,,,,0.94,ak,ak0089f3qrj7,2019-02-13T09:35:40.440Z,"57 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-22T13:11:47.701Z,58.4389,-133.5032,0,2.6,ml,,,,0.75,ak,ak0089dlfw5u,2019-02-13T09:35:14.345Z,"55 km ENE of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-22T10:00:33.917Z,58.328,-133.4782,0.5,3,ml,,,,0.62,ak,ak0089djl7en,2019-02-13T09:35:12.890Z,"Southeastern Alaska",ice quake,,0.2,,,reviewed,ak,ak
2008-07-22T04:45:29.899Z,58.3429,-133.4693,0,2.8,ml,,,,0.99,ak,ak0089dga8ot,2019-02-13T09:35:09.231Z,"55 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-21T18:12:25.800Z,43.805,-105.265,0,3.4,ml,56,51.3,,0.89,rusms,rusms00004594,2022-06-09T21:13:09.726Z,"19 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-07-20T21:36:50.023Z,58.2956,-133.5363,0,2.7,ml,,,,0.77,ak,ak0089afa13e,2019-02-13T09:34:39.232Z,"51 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-20T17:01:30.263Z,58.3172,-133.6608,0,2.5,ml,,,,0.86,ak,ak0089acor36,2019-02-13T09:34:36.700Z,"44 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-19T21:24:03.050Z,19.3905,-155.2918333,2.282,2.5,ml,11,89,0.01033,0.11,hv,hv5641225,2020-03-31T20:07:44.730Z,"8 km SW of Volcano, Hawaii",quarry blast,0.46,0.36,,1,reviewed,hv,hv
2008-07-18T18:11:06.630Z,43.722,-105.209,0,3.2,ml,41,51.2,,0.98,rusms,rusms00004593,2022-06-09T21:13:09.720Z,"23 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-07-16T22:00:01.990Z,44.966,-106.827,0,2.8,ml,22,85.6,,0.94,rusms,rusms00004592,2022-06-09T21:13:09.712Z,"21 km NNE of Sheridan, Wyoming",explosion,,,,,reviewed,us,us
2008-07-16T18:09:26.310Z,43.74,-105.218,0,3.3,ml,47,95.1,,0.74,rusms,rusms00004591,2022-06-09T21:13:09.704Z,"22 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-07-15T18:04:23.780Z,43.749,-105.184,0,3.3,ml,48,51.2,,1.08,rusms,rusms00004590,2022-06-09T21:13:09.693Z,"24 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-07-14T22:06:35.690Z,40.624,-109.618,0,2.5,ml,26,46.8,,0.94,rusms,rusms00004589,2022-06-09T21:13:09.679Z,"16 km N of Maeser, Utah",explosion,,,,,reviewed,us,us
2008-07-08T18:03:02.780Z,43.737,-105.223,0,3.1,ml,34,51.6,,1.03,rusms,rusms00004588,2022-06-09T21:13:09.671Z,"21 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-07-08T04:27:18.223Z,58.3786,-133.4994,0,2.8,ml,,,,0.68,ak,ak0088qanhzi,2019-02-13T09:29:17.508Z,"54 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-07T19:26:40.145Z,58.2927,-133.6173,0,2.8,ml,,,,1.56,ak,ak0088ow1hji,2019-02-13T09:29:10.867Z,"47 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-07T08:57:49.183Z,58.3627,-133.6499,0,2.6,ml,,,,1.31,ak,ak0088opods6,2019-02-13T09:29:06.689Z,"45 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-07T06:07:13.709Z,58.369,-133.6211,0,2.7,ml,,,,1.21,ak,ak0088oo6q16,2019-02-13T09:29:05.158Z,"47 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-06T07:09:34.806Z,58.3591,-133.5079,0,2.6,ml,,,,0.71,ak,ak0088n19a7c,2019-02-13T09:28:43.560Z,"53 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-06T06:45:07.866Z,58.3422,-133.5173,0,2.8,ml,,,,1.08,ak,ak0088n0viaq,2019-02-13T09:28:33.739Z,"53 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-06T03:48:56.801Z,58.3161,-133.5833,0,2.8,ml,,,,1.39,ak,ak0088mz3yeo,2019-02-13T09:28:42.487Z,"49 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2008-07-05T18:04:28.670Z,43.82,-105.186,0,3.5,ml,62,52,,1.03,rusms,rusms00004587,2022-06-09T21:13:09.657Z,"25 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-07-05T14:35:32.640Z,44.107,-105.281,0,3.1,ml,43,51.3,,1.31,rusms,rusms00004586,2022-06-09T21:13:09.645Z,"18 km SE of Sleepy Hollow, Wyoming",explosion,,,,,reviewed,us,us
2008-07-04T20:08:21.830Z,43.803,-105.213,0,3.3,ml,52,51.7,,0.85,rusms,rusms00004585,2022-06-09T21:13:09.625Z,"23 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-07-03T23:03:15.780Z,43.802,-105.267,0,2.8,ml,28,61.2,,0.99,rusms,rusms00004584,2022-06-09T21:13:09.606Z,"18 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-07-03T18:04:05.320Z,43.717,-105.262,0,3.2,ml,33,51.2,,0.78,rusms,rusms00004583,2022-06-09T21:13:09.589Z,"18 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-07-02T22:11:33.950Z,40.224,-107.821,0,2.8,ml,16,86.8,,0.76,rusms,rusms00004582,2022-06-09T21:13:09.578Z,"22 km NNE of Meeker, Colorado",explosion,,,,,reviewed,us,us
2008-07-02T19:04:05.470Z,44.3318333,-120.9738333,5.225,2.8,md,5,239,0.1078,0.07,uw,uw10742743,2016-07-22T23:26:05.230Z,"11 km WNW of Prineville, Oregon",explosion,1.676,0.81,0.06,1,reviewed,uw,uw
2008-07-01T18:10:24.100Z,43.774,-105.266,0,3.2,ml,32,51.2,,0.92,rusms,rusms00004581,2022-06-09T21:13:09.249Z,"18 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-06-30T18:13:06.220Z,43.755,-105.225,0,3.3,ml,48,51.6,,0.95,rusms,rusms00004580,2022-06-09T21:13:09.050Z,"21 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-06-29T19:17:35.190Z,43.775,-105.21,0,3.3,ml,45,51.7,,1.04,rusms,rusms00004579,2022-06-09T21:13:09.040Z,"22 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-06-29T17:23:20.730Z,44.19,-105.167,0,2.6,ml,11,156.3,,1.38,rusms,rusms00004578,2022-06-09T21:13:09.037Z,"19 km WSW of Moorcroft, Wyoming",explosion,,,,,reviewed,us,us
2008-06-25T19:02:21.390Z,46.6451667,-120.5023333,-0.659,2.7,md,13,100,0.1203,0.37,uw,uw10749233,2016-07-22T23:25:49.340Z,"2 km ESE of Selah, Washington",explosion,0.078,0.51,0.06,6,reviewed,uw,uw
2008-06-23T23:46:06.060Z,43.766,-105.238,0,2.7,ml,19,59,,0.92,rusms,rusms00004577,2022-06-09T21:13:09.029Z,"20 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-06-20T16:37:50.900Z,35.577,-107.939,0,2.6,ml,8,161.6,,0.61,rusms,rusms00004576,2022-06-09T21:13:09.026Z,"22 km ESE of Crownpoint, New Mexico",explosion,,,,,reviewed,us,us
2008-06-17T20:00:06.070Z,43.689,-105.217,0,3.4,ml,42,60.9,,1.33,rusms,rusms00004575,2022-06-09T21:13:09.016Z,"23 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-06-17T00:25:41.380Z,43.647,-105.335,0,3,ml,30,53.9,,1.05,rusms,rusms00004574,2022-06-09T21:13:09.004Z,"17 km SE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-06-15T20:10:47.650Z,44.137,-105.147,0,2.5,ml,5,121.7,,1.19,rusms,rusms00004573,2022-06-09T21:13:09.001Z,"21 km SW of Moorcroft, Wyoming",explosion,,,,,reviewed,us,us
2008-06-15T18:05:15.390Z,43.802,-105.211,0,3.5,ml,63,50.9,,0.9,rusms,rusms00004572,2022-06-09T21:13:08.981Z,"23 km ENE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-06-14T20:01:16.210Z,43.716,-105.232,0,2.9,ml,20,51.5,,1.04,rusms,rusms00004571,2022-06-09T21:13:08.974Z,"21 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-06-13T19:10:08.980Z,43.705,-105.171,0,3.2,ml,33,76.1,,1.04,rusms,rusms00004570,2022-06-09T21:13:08.964Z,"26 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-06-12T23:47:04.970Z,43.647,-105.113,0,3.1,ml,21,115.8,,0.93,rusms,rusms00004569,2022-06-09T21:13:08.949Z,"32 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-06-10T19:18:55.850Z,46.421,-120.1446667,-0.631,2.5,md,21,63,0.1234,0.21,uw,uw10743523,2016-07-22T23:25:00.110Z,"9 km ENE of Zillah, Washington",explosion,0.05,0.14,0.06,10,reviewed,uw,uw
2008-06-09T20:19:00.630Z,43.7,-105.228,0,3.1,ml,24,51.5,,0.53,rusms,rusms00004568,2022-06-09T21:13:08.934Z,"22 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-06-07T16:07:39.920Z,41.572,-108.681,0,2.8,ml,21,111.8,,1.29,rusms,rusms00004567,2022-06-09T21:13:08.923Z,"14 km SE of Point of Rocks, Wyoming",explosion,,,,,reviewed,us,us
2008-06-04T21:16:50.600Z,40.776,-116.166,0,2.5,ml,19,102.2,,0.99,rusms,rusms00004566,2022-06-09T21:13:08.909Z,"8 km NW of Carlin, Nevada",explosion,,,,,reviewed,us,us
2008-06-03T00:03:00.220Z,43.743,-105.257,0,3.2,ml,23,58,,1.14,rusms,rusms00004565,2022-06-09T21:13:08.577Z,"18 km E of Wright, Wyoming",explosion,,,,,reviewed,us,us
2008-05-29T22:37:19.880Z,41.573,-108.713,0,2.5,ml,25,78.4,,1.32,rusms,rusms00004564,2022-06-09T21:13:08.374Z,"13 km SSE of Point of Rocks, Wyoming",explosion,,,,,reviewed,us,us
2008-05-29T20:21:32.690Z,43.677,-105.258,0,2.9,ml,13,75.4,,1.2,rusms,rusms00004563,2022-06-09T21:13:08.371Z,"20 km ESE of Wright, Wyoming",explosion,,,,,reviewed,us,us
